customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Churn_Original,AverageChargePerMonth,ChargeDifference,IncreaseInCharge,TotalServices,HasInternet,HasPhone,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_0-12,TenureGroup_12-24,TenureGroup_24-48,TenureGroup_48-60,TenureGroup_60+,ChargeCategory_Low,ChargeCategory_Medium,ChargeCategory_High
8652-YHIYU,No,16,79.5,1264.2,0,No,79.0125,0.48749999999999716,1,3,1,1,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
5278-PNYOX,No,49,100.65,4917.75,0,No,100.36224489795919,0.2877551020408191,1,5,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True
5449-FIBXJ,No,19,103.3,2012.7,1,Yes,105.93157894736842,-2.631578947368425,0,6,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
3486-HOOGQ,No,70,79.7,5743.3,0,No,82.04714285714286,-2.347142857142856,0,7,1,1,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True
5061-PBXFW,No,32,61.4,1864.65,0,No,58.2703125,3.1296874999999957,1,4,1,1,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8630-FJLIB,No,18,69.8,1221.65,0,No,67.86944444444445,1.930555555555543,1,1,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
3891-NLXJB,No,37,40.55,1390.85,0,No,37.59054054054054,2.9594594594594597,1,3,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
4749-OJKQU,No,4,75.65,302.35,0,No,75.5875,0.0625,1,2,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0577-WHMEV,No,16,90.7,1374.9,0,No,85.93125,4.768749999999997,1,5,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
5453-AXEPF,No,17,80.5,1336.9,0,No,78.64117647058823,1.8588235294117652,1,3,1,1,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
3639-XJHKQ,No,19,60.6,1297.8,0,No,68.30526315789473,-7.705263157894727,0,4,1,1,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
3716-LRGXK,No,60,101.15,6067.4,0,No,101.12333333333332,0.026666666666685046,1,5,1,1,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True
2263-SFSQZ,No,51,24.95,1222.25,0,No,23.965686274509803,0.9843137254901961,1,2,0,1,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False
9950-MTGYX,No,28,20.3,487.95,0,No,17.426785714285714,2.873214285714287,1,1,0,1,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
3397-AVTKU,No,43,60.0,2548.55,0,No,59.268604651162796,0.7313953488372036,1,3,1,1,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
4825-FUREZ,No,42,20.25,835.5,0,No,19.892857142857142,0.35714285714285765,1,1,0,1,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False
9837-BMCLM,No,3,78.5,242.05,1,Yes,80.68333333333334,-2.183333333333337,0,2,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
2672-OJQZP,No,1,44.75,44.75,0,No,44.75,0.0,0,1,1,1,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False
0137-UDEUO,No,3,19.85,63.75,1,Yes,21.25,-1.3999999999999986,0,1,0,1,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
3134-DSHVC,No,63,98.0,6218.45,0,No,98.70555555555555,-0.7055555555555486,0,6,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True
6161-UUUTA,Yes,3,79.9,260.9,1,Yes,86.96666666666665,-7.066666666666649,0,2,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
7821-DPRQE,No,68,107.7,7320.9,0,No,107.66029411764706,0.0397058823529477,1,7,1,1,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
6543-XRMYR,Yes,30,99.7,2967.35,1,Yes,98.91166666666666,0.7883333333333411,1,5,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
2001-EWBQU,No,60,104.7,6333.8,0,No,105.56333333333333,-0.8633333333333297,0,6,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True
4925-LMHOK,No,15,58.6,939.7,1,Yes,62.64666666666667,-4.046666666666667,0,4,1,1,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
1608-GMEWB,Yes,45,93.9,4200.25,0,No,93.33888888888889,0.5611111111111171,1,4,1,1,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
6695-AMZUF,No,70,86.45,5950.2,0,No,85.00285714285714,1.4471428571428646,1,7,1,1,True,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True
1455-UGQVH,No,10,98.5,1037.75,1,Yes,103.775,-5.275000000000006,0,5,1,1,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
8410-BGQXN,No,4,19.4,93.4,0,No,23.35,-3.950000000000003,0,1,0,1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
8280-MQRQN,No,1,50.45,50.45,1,Yes,50.45,0.0,0,2,1,1,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
1619-YWUBB,No,68,24.95,1614.9,0,No,23.748529411764707,1.201470588235292,1,2,0,1,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
7611-YKYTC,No,22,75.0,1573.95,0,No,71.54318181818182,3.4568181818181785,1,2,1,1,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
2037-SGXHH,No,38,94.65,3624.3,1,Yes,95.3763157894737,-0.7263157894736878,0,5,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
3178-FESZO,No,1,100.25,100.25,1,Yes,100.25,0.0,0,5,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
0365-GXEZS,No,18,78.2,1468.75,0,No,81.59722222222223,-3.3972222222222257,0,3,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
0082-OQIQY,No,29,94.2,2607.6,0,No,89.91724137931034,4.282758620689663,1,4,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
6087-MVHJH,No,16,88.45,1422.1,1,Yes,88.88125,-0.4312499999999915,0,4,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
4603-JANFB,No,1,69.85,69.85,1,Yes,69.85,0.0,0,1,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
3018-TFTSU,No,12,81.7,858.6,1,Yes,71.55,10.150000000000006,1,3,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
3606-SBKRY,No,31,50.05,1523.4,0,No,49.141935483870974,0.9080645161290235,1,3,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
4806-KEXQR,No,4,79.9,324.3,1,Yes,81.075,-1.1749999999999972,0,2,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0667-NSRGI,No,48,69.55,3435.6,0,No,71.575,-2.0250000000000057,0,5,1,1,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
7083-YNSKY,No,15,25.4,399.6,1,Yes,26.64,-1.240000000000002,0,2,0,1,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
6893-ODYYE,No,50,90.1,4549.45,0,No,90.98899999999999,-0.8889999999999958,0,5,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
8242-JSVBO,No,7,44.65,322.5,0,No,46.07142857142857,-1.4214285714285708,0,1,1,1,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
2479-BRAMR,Yes,41,83.75,3273.55,1,Yes,79.84268292682927,3.9073170731707307,1,4,1,1,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
9541-ZPSEA,No,68,80.35,5375.15,0,No,79.04632352941177,1.303676470588229,1,3,1,1,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True
2665-NPTGL,Yes,26,98.1,2510.7,0,No,96.5653846153846,1.5346153846153925,1,5,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
1139-WUOAH,No,57,53.35,3090.05,0,No,54.21140350877193,-0.8614035087719287,0,4,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False
4693-VWVBO,No,3,19.55,61.05,0,No,20.349999999999998,-0.7999999999999972,0,1,0,1,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
7434-SHXLS,No,1,20.9,20.9,1,Yes,20.9,0.0,0,1,0,1,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
6937-GCDGQ,No,19,48.95,955.6,0,No,50.294736842105266,-1.344736842105263,0,2,1,1,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0988-JRWWP,No,3,54.2,140.4,0,No,46.800000000000004,7.399999999999999,1,2,1,1,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
5075-JSDKI,No,59,24.45,1493.1,0,No,25.306779661016947,-0.8567796610169474,0,2,0,1,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False
7908-QCBCA,No,1,69.4,69.4,1,Yes,69.4,0.0,0,1,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
8644-XYTSV,No,42,40.15,1626.05,0,No,38.71547619047619,1.4345238095238102,1,2,1,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
6711-FLDFB,No,7,74.9,541.15,1,Yes,77.30714285714285,-2.407142857142844,0,2,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3873-WOSBC,No,67,25.6,1784.9,0,No,26.64029850746269,-1.040298507462687,0,2,0,1,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False
7465-ZZRVX,No,1,70.35,70.35,0,No,70.35,0.0,0,1,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
7975-JMZNT,No,66,91.7,6075.9,0,No,92.0590909090909,-0.35909090909089514,0,8,1,1,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True
7251-XFOIL,No,61,89.2,5500.6,0,No,90.17377049180328,-0.973770491803279,0,4,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
4116-IQRFR,No,4,24.1,73.1,0,No,18.275,5.825000000000003,1,2,0,1,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
3714-JTVOV,Yes,42,74.15,3229.4,1,Yes,76.89047619047619,-2.740476190476187,0,2,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
8259-DZLIZ,No,64,53.85,3399.85,0,No,53.12265625,0.7273437500000028,1,3,1,1,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
0442-ZXKVS,Yes,54,115.6,6431.05,0,No,119.09351851851852,-3.4935185185185276,0,8,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
7853-WNZSY,No,1,19.75,19.75,0,No,19.75,0.0,0,1,0,1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
3120-FAZKD,No,54,24.05,1230.9,0,No,22.794444444444448,1.2555555555555529,1,2,0,1,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False
8606-OEGQZ,No,18,25.3,454.65,0,No,25.258333333333333,0.04166666666666785,1,2,0,1,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False
0225-ZORZP,No,3,84.3,235.05,0,No,78.35000000000001,5.949999999999989,1,3,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
4702-IOQDC,No,1,70.1,70.1,1,Yes,70.1,0.0,0,1,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
9489-JMTTN,No,72,89.75,6595.9,0,No,91.60972222222222,-1.8597222222222172,0,8,1,1,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True
0575-CUQOV,Yes,60,97.95,5867.0,0,No,97.78333333333333,0.1666666666666714,1,5,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
0967-BMLBD,No,11,20.0,196.35,0,No,17.849999999999998,2.150000000000002,1,1,0,1,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
6178-KFNHS,No,12,78.3,909.25,1,Yes,75.77083333333333,2.5291666666666686,1,3,1,1,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
2830-LEWOA,No,61,103.9,6449.15,0,No,105.72377049180328,-1.8237704918032733,0,6,1,1,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
5006-MXVRN,No,39,20.7,762.45,0,No,19.55,1.1499999999999986,1,1,0,1,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False
1264-BYWMS,No,55,96.8,5283.95,1,Yes,96.07181818181817,0.7281818181818238,1,4,1,1,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
9658-WYUFB,No,17,94.4,1617.5,1,Yes,95.1470588235294,-0.7470588235294002,0,5,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
8327-WKMIE,No,37,20.15,785.75,0,No,21.236486486486488,-1.0864864864864892,0,1,0,1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
6917-FIJHC,No,72,26.0,1776.0,0,No,24.666666666666668,1.3333333333333321,1,2,0,1,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False
5329-KRDTM,Yes,72,77.35,5396.25,0,No,74.94791666666667,2.402083333333323,1,6,1,1,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True
7797-EJMDP,No,8,66.05,574.5,0,No,71.8125,-5.762500000000003,0,4,1,1,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
3530-VWVGU,No,22,19.9,400.3,0,No,18.195454545454545,1.7045454545454533,1,1,0,1,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
2013-SGDXK,No,1,84.3,84.3,1,Yes,84.3,0.0,0,3,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
6368-NWMCE,No,38,68.15,2656.3,0,No,69.90263157894738,-1.7526315789473728,0,5,1,1,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
3633-CDBUW,No,17,80.85,1445.95,0,No,85.05588235294118,-4.205882352941188,0,6,1,1,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
0707-HOVVN,Yes,70,75.5,5212.65,0,No,74.46642857142857,1.0335714285714346,1,6,1,1,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
8580-QVLOC,Yes,72,92.45,6440.25,1,Yes,89.44791666666667,3.0020833333333314,1,8,1,1,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True
3956-MGXOG,No,28,80.6,2244.95,0,No,80.17678571428571,0.42321428571428044,1,2,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
9274-UARKJ,No,15,83.2,1130.0,0,No,75.33333333333333,7.866666666666674,1,3,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
4077-HWUYD,No,72,87.55,6463.15,0,No,89.76597222222222,-2.21597222222222,0,8,1,1,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
2012-NWRPA,Yes,11,99.55,1131.2,1,Yes,102.83636363636364,-3.286363636363646,0,5,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
8808-ELEHO,Yes,8,81.25,585.95,1,Yes,73.24375,8.006249999999994,1,3,1,1,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0103-CSITQ,No,57,109.4,6252.7,0,No,109.69649122807017,-0.2964912280701668,0,7,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
3506-LCJDC,No,1,19.95,19.95,1,Yes,19.95,0.0,0,1,0,1,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
8671-KKKOS,No,46,45.55,2062.15,0,No,44.82934782608696,0.720652173913038,1,3,1,0,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
7305-ZWMAJ,No,30,20.7,587.1,0,No,19.57,1.129999999999999,1,1,0,1,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
9518-XXBXE,Yes,10,75.3,720.45,0,No,72.045,3.2549999999999955,1,2,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
3934-HXCFZ,No,23,99.25,2186.4,1,Yes,95.0608695652174,4.189130434782598,1,6,1,1,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6578-KRMAW,No,32,93.4,2979.3,0,No,93.103125,0.296875,1,5,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
